date,litecoin,isPartial
2019-01-20,223.64066193853424,False
2019-01-21,223.64066193853424,False
2019-01-22,257.52561071710005,False
2019-01-23,277.85657998423954,False
2019-01-24,223.64066193853424,False
2019-01-25,223.64066193853424,False
2019-01-26,237.19464144996056,False
2019-01-27,284.6335697399527,False
2019-01-28,257.52561071710005,False
2019-01-29,189.75571315996845,False
2019-01-30,210.08668242710795,False
2019-01-31,182.9787234042553,False
2019-02-01,216.8636721828211,False
2019-02-02,203.30969267139477,False
2019-02-03,223.64066193853424,False
2019-02-04,257.52561071710005,False
2019-02-05,257.52561071710005,False
2019-02-06,223.64066193853424,False
2019-02-07,203.30969267139477,False
2019-02-08,677.6989755713159,False
2019-02-09,630.2600472813238,False
2019-02-10,562.4901497241922,False
2019-02-11,440.5043341213553,False
2019-02-12,237.19464144996056,False
2019-02-13,284.6335697399527,False
2019-02-14,325.2955082742316,False
2019-02-15,325.2955082742317,False
2019-02-16,325.2955082742317,False
2019-02-17,357.8250591016548,False
2019-02-18,390.354609929078,False
2019-02-19,341.56028368794324,False
2019-02-20,601.7966903073285,False
2019-02-21,487.94326241134746,False
2019-02-22,422.88416075650116,False
2019-02-23,374.0898345153664,False
2019-02-24,455.4137115839243,False
2019-02-25,357.8250591016548,False
2019-02-26,292.7659574468085,False
2019-02-27,325.2955082742317,False
2019-02-28,455.4137115839243,False
2019-03-01,374.0898345153664,False
2019-03-02,292.7659574468085,False
2019-03-03,357.8250591016548,False
2019-03-04,162.64775413711584,False
2019-03-05,357.8250591016548,False
2019-03-06,520.4728132387706,False
2019-03-07,666.8557919621749,False
2019-03-08,406.61938534278954,False
2019-03-09,390.354609929078,False
2019-03-10,325.2955082742317,False
2019-03-11,309.03073286052006,False
2019-03-12,325.2955082742317,False
2019-03-13,471.6784869976359,False
2019-03-14,260.2364066193853,False
2019-03-15,292.7659574468085,False
2019-03-16,487.94326241134746,False
2019-03-17,439.1489361702127,False
2019-03-18,341.56028368794324,False
2019-03-19,341.56028368794324,False
2019-03-20,374.0898345153664,False
2019-03-21,406.61938534278954,False
2019-03-22,260.2364066193853,False
2019-03-23,211.44208037825058,False
2019-03-24,260.2364066193853,False
2019-03-25,276.5011820330969,False
2019-03-26,341.56028368794324,False
2019-03-27,357.8250591016548,False
2019-03-28,227.70685579196214,False
2019-03-29,243.97163120567373,False
2019-03-30,325.2955082742317,False
2019-03-31,309.03073286052006,False
2019-04-01,390.354609929078,False
2019-04-02,845.7683215130023,False
2019-04-03,1398.7706855791962,False
2019-04-04,959.6217494089834,False
2019-04-05,455.4137115839243,False
2019-04-06,634.3262411347517,False
2019-04-07,650.5910165484634,False
2019-04-08,536.7375886524823,False
2019-04-09,439.1489361702127,False
2019-04-10,504.2080378250591,False
2019-04-11,455.4137115839243,False
2019-04-12,309.03073286052006,False
2019-04-13,390.354609929078,False
2019-04-14,357.8250591016548,False
2019-04-15,357.8250591016548,False
2019-04-16,309.03073286052006,False
2019-04-17,309.03073286052006,False
2019-04-18,536.7375886524823,False
2019-04-19,276.5011820330969,False
2019-04-20,309.03073286052006,False
2019-04-21,406.61938534278954,False
2019-04-22,341.56028368794324,False
2019-04-23,374.0898345153664,False
2019-04-24,422.88416075650116,False
2019-04-25,276.5011820330969,False
2019-04-26,341.56028368794324,False
2019-04-27,374.0898345153664,False
2019-04-28,260.2364066193853,False
2019-04-29,374.0898345153664,False
2019-04-30,487.94326241134746,False
2019-05-01,357.8250591016548,False
2019-05-02,260.2364066193853,False
2019-05-03,325.2955082742317,False
2019-05-04,260.2364066193853,False
2019-05-05,325.2955082742317,False
2019-05-06,390.354609929078,False
2019-05-07,357.8250591016548,False
2019-05-08,341.56028368794324,False
2019-05-09,406.61938534278954,False
2019-05-10,406.61938534278954,False
2019-05-11,569.2671394799054,False
2019-05-12,504.2080378250591,False
2019-05-13,601.7966903073285,False
2019-05-14,715.6501182033096,False
2019-05-15,748.1796690307328,False
2019-05-16,748.1796690307328,False
2019-05-17,471.6784869976359,False
2019-05-18,536.7375886524823,False
2019-05-19,455.4137115839243,False
2019-05-20,455.4137115839243,False
2019-05-21,536.7375886524823,False
2019-05-22,536.7375886524823,False
2019-05-23,325.2955082742317,False
2019-05-24,634.3262411347517,False
2019-05-25,683.1205673758865,False
2019-05-26,715.6501182033096,False
2019-05-27,1040.9456264775413,False
2019-05-28,780.709219858156,False
2019-05-29,683.1205673758865,False
2019-05-30,715.6501182033096,False
2019-05-31,601.7966903073285,False
2019-06-01,634.3262411347517,False
2019-06-02,504.2080378250591,False
2019-06-03,439.1489361702127,False
2019-06-04,618.0614657210401,False
2019-06-05,325.2955082742317,False
2019-06-06,422.88416075650116,False
2019-06-07,910.8274231678486,False
2019-06-08,504.2080378250591,False
2019-06-09,585.531914893617,False
2019-06-10,748.1796690307328,False
2019-06-11,1024.6808510638298,False
2019-06-12,1626.4775413711582,False
2019-06-13,943.3569739952718,False
2019-06-14,894.5626477541371,False
2019-06-15,796.9739952718676,False
2019-06-16,1138.5342789598108,False
2019-06-17,780.709219858156,False
2019-06-18,813.2387706855791,False
2019-06-19,683.1205673758865,False
2019-06-20,878.2978723404254,False
2019-06-21,634.3262411347517,False
2019-06-22,1008.4160756501182,False
2019-06-23,699.3853427895981,False
2019-06-24,764.4444444444443,False
2019-06-25,780.709219858156,False
2019-06-26,1089.739952718676,False
2019-06-27,1008.4160756501182,False
2019-06-28,666.8557919621749,False
2019-06-29,715.6501182033096,False
2019-06-30,666.8557919621749,False
2019-07-01,520.4728132387706,False
2019-07-02,618.0614657210401,False
2019-07-03,618.0614657210401,False
2019-07-04,536.7375886524823,False
2019-07-05,487.94326241134746,False
2019-07-06,536.7375886524823,False
2019-07-07,406.61938534278954,False
2019-07-08,471.6784869976359,False
2019-07-09,601.7966903073285,False
2019-07-10,666.8557919621749,False
2019-07-11,471.6784869976359,False
2019-07-12,504.2080378250591,False
2019-07-13,553.0023640661938,False
2019-07-14,650.5910165484634,False
2019-07-15,569.2671394799054,False
2019-07-16,618.0614657210401,False
2019-07-17,618.0614657210401,False
2019-07-18,748.1796690307328,False
2019-07-19,487.94326241134746,False
2019-07-20,569.2671394799054,False
2019-07-21,374.0898345153664,False
2019-07-22,455.4137115839243,False
2019-07-23,422.88416075650116,False
2019-07-24,471.6784869976359,False
2019-07-25,553.0023640661938,False
2019-07-26,390.354609929078,False
2019-07-27,390.354609929078,False
2019-07-28,422.88416075650116,False
2019-07-29,422.88416075650116,False
2019-07-30,390.354609929078,False
2019-07-31,601.7966903073285,False
2019-08-01,520.4728132387706,False
2019-08-02,634.3262411347517,False
2019-08-03,585.531914893617,False
2019-08-04,699.3853427895981,False
2019-08-05,910.8274231678486,False
2019-08-06,618.0614657210401,False
2019-08-07,455.4137115839243,False
2019-08-08,406.61938534278954,False
2019-08-09,471.6784869976359,False
2019-08-10,357.8250591016548,False
2019-08-11,455.4137115839243,False
2019-08-12,536.7375886524823,False
2019-08-13,390.354609929078,False
2019-08-14,410.8995893990294,False
2019-08-15,487.94326241134746,False
2019-08-16,333.8559163867114,False
2019-08-17,400.6270996640537,False
2019-08-18,380.08212019410223,False
2019-08-19,395.4908547965658,False
2019-08-20,292.76595744680844,False
2019-08-21,390.3546099290779,False
2019-08-22,369.8096304591265,False
2019-08-23,292.76595744680844,False
2019-08-24,282.49346771183275,False
2019-08-25,297.90220231429635,False
2019-08-26,287.6297125793206,False
2019-08-27,323.5834266517357,False
2019-08-28,267.08473310936915,False
2019-08-29,400.6270996640537,False
2019-08-30,287.6297125793206,False
2019-08-31,297.90220231429635,False
2019-09-01,190.04106009705112,False
2019-09-02,297.90220231429635,False
2019-09-03,256.8122433743934,False
2019-09-04,303.0384471817842,False
2019-09-05,267.08473310936915,False
2019-09-06,369.8096304591265,False
2019-09-07,380.08212019410223,False
2019-09-08,338.9921612541993,False
2019-09-09,231.13101903695406,False
2019-09-10,416.03583426651727,False
2019-09-11,303.0384471817842,False
2019-09-12,236.2672639044419,False
2019-09-13,303.0384471817842,False
2019-09-14,205.4497946995147,False
2019-09-15,277.35722284434485,False
2019-09-16,210.5860395670026,False
2019-09-17,369.8096304591265,False
2019-09-18,395.4908547965658,False
2019-09-19,318.4471817842478,False
2019-09-20,359.53714072415073,False
2019-09-21,205.4497946995147,False
2019-09-22,215.72228443449046,False
2019-09-23,220.8585293019783,False
2019-09-24,513.6244867487868,False
2019-09-25,457.1257932064202,False
2019-09-26,400.6270996640537,False
2019-09-27,277.35722284434485,False
2019-09-28,323.5834266517357,False
2019-09-29,225.99477416946618,False
2019-09-30,303.0384471817842,False
2019-10-01,241.40350877192978,False
2019-10-02,297.90220231429635,False
2019-10-03,303.0384471817842,False
2019-10-04,231.13101903695406,False
2019-10-05,184.90481522956324,False
2019-10-06,164.35983575961177,False
2019-10-07,256.8122433743934,False
2019-10-08,272.220977976857,False
2019-10-09,225.99477416946618,False
2019-10-10,251.67599850690553,False
2019-10-11,138.67861142217242,False
2019-10-12,282.49346771183275,False
2019-10-13,246.53975363941765,False
2019-10-14,256.8122433743934,False
2019-10-15,267.08473310936915,False
2019-10-16,220.8585293019783,False
2019-10-17,220.8585293019783,False
2019-10-18,215.72228443449046,False
2019-10-19,200.31354983202684,False
2019-10-20,231.13101903695406,False
2019-10-21,179.76857036207537,False
2019-10-22,241.40350877192978,False
2019-10-23,277.35722284434485,False
2019-10-24,200.31354983202684,False
2019-10-25,287.6297125793206,False
2019-10-26,441.7170586039566,False
2019-10-27,297.90220231429635,False
2019-10-28,246.53975363941765,False
2019-10-29,323.5834266517357,False
2019-10-30,215.72228443449046,False
2019-10-31,179.76857036207537,False
2019-11-01,236.2672639044419,False
2019-11-02,174.63232549458752,False
2019-11-03,236.2672639044419,False
2019-11-04,205.4497946995147,False
2019-11-05,333.8559163867114,False
2019-11-06,267.08473310936915,False
2019-11-07,210.5860395670026,False
2019-11-08,215.72228443449046,False
2019-11-09,256.8122433743934,False
2019-11-10,236.2672639044419,False
2019-11-11,236.2672639044419,False
2019-11-12,138.67861142217242,False
2019-11-13,195.17730496453896,False
2019-11-14,210.5860395670026,False
2019-11-15,225.99477416946618,False
2019-11-16,179.76857036207537,False
2019-11-17,292.76595744680844,False
2019-11-18,205.4497946995147,False
2019-11-19,231.13101903695406,False
2019-11-20,179.76857036207537,False
2019-11-21,292.76595744680844,False
2019-11-22,282.49346771183275,False
2019-11-23,374.9458753266143,False
2019-11-24,195.17730496453896,False
2019-11-25,261.94848824188125,False
2019-11-26,272.220977976857,False
2019-11-27,261.94848824188125,False
2019-11-28,184.90481522956324,False
2019-11-29,267.08473310936915,False
2019-11-30,205.4497946995147,False
2019-12-01,236.2672639044419,False
2019-12-02,200.31354983202684,False
2019-12-03,272.220977976857,False
2019-12-04,210.5860395670026,False
2019-12-05,225.99477416946618,False
2019-12-06,118.13363195222095,False
2019-12-07,231.13101903695406,False
2019-12-08,210.5860395670026,False
2019-12-09,138.67861142217242,False
2019-12-10,241.40350877192978,False
2019-12-11,225.99477416946618,False
2019-12-12,225.99477416946618,False
2019-12-13,251.67599850690553,False
2019-12-14,174.63232549458752,False
2019-12-15,205.4497946995147,False
2019-12-16,200.31354983202684,False
2019-12-17,354.4008958566629,False
2019-12-18,282.49346771183275,False
2019-12-19,174.63232549458752,False
2019-12-20,179.76857036207537,False
2019-12-21,195.17730496453896,False
2019-12-22,287.6297125793206,False
2019-12-23,287.6297125793206,False
2019-12-24,148.95110115714817,False
2019-12-25,297.90220231429635,False
2019-12-26,287.6297125793206,False
2019-12-27,241.40350877192978,False
2019-12-28,267.08473310936915,False
2019-12-29,256.8122433743934,False
2019-12-30,246.53975363941765,False
2019-12-31,200.31354983202684,False
2020-01-01,210.5860395670026,False
2020-01-02,282.49346771183275,False
2020-01-03,215.72228443449046,False
2020-01-04,184.90481522956324,False
2020-01-05,256.8122433743934,False
2020-01-06,282.49346771183275,False
2020-01-07,297.90220231429635,False
2020-01-08,338.9921612541993,False
2020-01-09,323.5834266517357,False
2020-01-10,308.17469204927204,False
2020-01-11,333.8559163867114,False
2020-01-12,256.8122433743934,False
2020-01-13,344.12840612168714,False
2020-01-14,426.308324001493,False
2020-01-15,374.9458753266143,False
2020-01-16,292.76595744680844,False
2020-01-17,359.53714072415073,False
2020-01-18,380.08212019410223,False
2020-01-19,323.5834266517357,False
2020-01-20,195.17730496453896,False
2020-01-21,246.53975363941765,False
2020-01-22,184.90481522956324,False
2020-01-23,261.94848824188125,False
2020-01-24,236.2672639044419,False
2020-01-25,246.53975363941765,False
2020-01-26,190.04106009705112,False
2020-01-27,303.0384471817842,False
2020-01-28,236.2672639044419,False
2020-01-29,272.220977976857,False
2020-01-30,457.1257932064202,False
2020-01-31,338.9921612541993,False
2020-02-01,467.39828294139596,False
2020-02-02,374.9458753266143,False
2020-02-03,338.9921612541993,False
2020-02-04,349.26465098917504,False
2020-02-05,344.12840612168714,False
2020-02-06,400.6270996640537,False
2020-02-07,349.26465098917504,False
2020-02-08,421.1720791340052,False
2020-02-09,487.94326241134746,False
2020-02-10,421.40554480980006,False
2020-02-11,273.5439501396948,False
2020-02-12,532.3017408123791,False
2020-02-13,487.94326241134746,False
2020-02-14,428.7986245433054,False
2020-02-15,251.364710939179,False
2020-02-16,362.260906941758,False
2020-02-17,362.260906941758,False
2020-02-18,391.833225875779,False
2020-02-19,450.97786374382116,False
2020-02-20,332.68858800773694,False
2020-02-21,295.7231893402106,False
2020-02-22,369.65398667526324,False
2020-02-23,354.8678272082527,False
2020-02-24,406.61938534278954,False
2020-02-25,266.15087040618954,False
2020-02-26,288.3301096067053,False
2020-02-27,347.47474747474746,False
2020-02-28,362.260906941758,False
2020-02-29,229.1854717386632,False
2020-03-01,280.93702987320006,False
2020-03-02,317.90242854072636,False
2020-03-03,236.57855147216847,False
2020-03-04,258.7577906726843,False
2020-03-05,243.97163120567373,False
2020-03-06,266.15087040618954,False
2020-03-07,177.43391360412636,False
2020-03-08,288.3301096067053,False
2020-03-09,421.40554480980006,False
2020-03-10,295.7231893402106,False
2020-03-11,288.3301096067053,False
2020-03-12,414.0124650762948,False
2020-03-13,739.3079733505265,False
2020-03-14,354.8678272082527,False
2020-03-15,303.11626907371584,False
2020-03-16,480.5501826778422,False
2020-03-17,436.19170427681064,False
2020-03-18,332.68858800773694,False
2020-03-19,362.260906941758,False
2020-03-20,406.61938534278954,False
2020-03-21,280.93702987320006,False
2020-03-22,295.7231893402106,False
2020-03-23,325.2955082742316,False
2020-03-24,384.44014614227376,False
2020-03-25,295.7231893402106,False
2020-03-26,280.93702987320006,False
2020-03-27,273.5439501396948,False
2020-03-28,243.97163120567373,False
2020-03-29,258.7577906726843,False
2020-03-30,251.364710939179,False
2020-03-31,221.79239200515795,False
2020-04-01,251.364710939179,False
2020-04-02,325.2955082742316,False
2020-04-03,280.93702987320006,False
2020-04-04,258.7577906726843,False
2020-04-05,207.0062325381474,False
2020-04-06,258.7577906726843,False
2020-04-07,377.0470664087685,False
2020-04-08,317.90242854072636,False
2020-04-09,332.68858800773694,False
2020-04-10,280.93702987320006,False
2020-04-11,317.90242854072636,False
2020-04-12,140.46851493660003,False
2020-04-13,303.11626907371584,False
2020-04-14,303.11626907371584,False
2020-04-15,295.7231893402106,False
2020-04-16,310.5093488072211,False
2020-04-17,214.3993122716527,False
2020-04-18,288.3301096067053,False
2020-04-19,258.7577906726843,False
2020-04-20,266.15087040618954,False
2020-04-21,229.1854717386632,False
2020-04-22,214.3993122716527,False
2020-04-23,288.3301096067053,False
2020-04-24,340.0816677412422,False
2020-04-25,229.1854717386632,False
2020-04-26,332.68858800773694,False
2020-04-27,258.7577906726843,False
2020-04-28,310.5093488072211,False
2020-04-29,317.90242854072636,False
2020-04-30,421.40554480980006,False
2020-05-01,303.11626907371584,False
2020-05-02,266.15087040618954,False
2020-05-03,332.68858800773694,False
2020-05-04,340.0816677412422,False
2020-05-05,258.7577906726843,False
2020-05-06,384.44014614227376,False
2020-05-07,369.65398667526324,False
2020-05-08,354.8678272082527,False
2020-05-09,384.44014614227376,False
2020-05-10,421.40554480980006,False
2020-05-11,391.833225875779,False
2020-05-12,332.68858800773694,False
2020-05-13,288.3301096067053,False
2020-05-14,303.11626907371584,False
2020-05-15,214.3993122716527,False
2020-05-16,340.0816677412422,False
2020-05-17,421.40554480980006,False
2020-05-18,303.11626907371584,False
2020-05-19,280.93702987320006,False
2020-05-20,221.79239200515795,False
2020-05-21,273.5439501396948,False
2020-05-22,273.5439501396948,False
2020-05-23,243.97163120567373,False
2020-05-24,243.97163120567373,False
2020-05-25,317.90242854072636,False
2020-05-26,266.15087040618954,False
2020-05-27,221.79239200515795,False
2020-05-28,266.15087040618954,False
2020-05-29,221.79239200515795,False
2020-05-30,236.57855147216847,False
2020-05-31,170.0408338706211,False
2020-06-01,236.57855147216847,False
2020-06-02,332.68858800773694,False
2020-06-03,192.22007307113688,False
2020-06-04,310.5093488072211,False
2020-06-05,214.3993122716527,False
2020-06-06,310.5093488072211,False
2020-06-07,251.364710939179,False
2020-06-08,236.57855147216847,False
2020-06-09,199.61315280464214,False
2020-06-10,221.79239200515795,False
2020-06-11,177.43391360412636,False
2020-06-12,243.97163120567373,False
2020-06-13,207.0062325381474,False
2020-06-14,251.364710939179,False
2020-06-15,177.43391360412636,False
2020-06-16,199.61315280464214,False
2020-06-17,177.43391360412636,False
2020-06-18,162.6477541371158,False
2020-06-19,214.3993122716527,False
2020-06-20,192.22007307113688,False
2020-06-21,192.22007307113688,False
2020-06-22,184.82699333763162,False
2020-06-23,280.93702987320006,False
2020-06-24,147.8615946701053,False
2020-06-25,266.15087040618954,False
2020-06-26,243.97163120567373,False
2020-06-27,170.0408338706211,False
2020-06-28,103.5031162690737,False
2020-06-29,199.61315280464214,False
2020-06-30,280.93702987320006,False
2020-07-01,258.7577906726843,False
2020-07-02,133.07543520309477,False
2020-07-03,147.8615946701053,False
2020-07-04,192.22007307113688,False
2020-07-05,288.3301096067053,False
2020-07-06,236.57855147216847,False
2020-07-07,221.79239200515795,False
2020-07-08,236.57855147216847,False
2020-07-09,273.5439501396948,False
2020-07-10,170.0408338706211,False
2020-07-11,243.97163120567373,False
2020-07-12,133.07543520309477,False
2020-07-13,133.07543520309477,False
2020-07-14,243.97163120567373,False
2020-07-15,221.79239200515795,False
2020-07-16,214.3993122716527,False
2020-07-17,243.97163120567373,False
2020-07-18,133.07543520309477,False
2020-07-19,147.8615946701053,False
2020-07-20,214.3993122716527,False
2020-07-21,295.7231893402106,False
2020-07-22,207.0062325381474,False
2020-07-23,170.0408338706211,False
2020-07-24,295.7231893402106,False
2020-07-25,362.260906941758,False
2020-07-26,362.260906941758,False
2020-07-27,450.97786374382116,False
2020-07-28,495.3363421448527,False
2020-07-29,421.40554480980006,False
2020-07-30,450.97786374382116,False
2020-07-31,524.9086610788738,False
2020-08-01,465.7640232108317,False
2020-08-02,450.97786374382116,False
2020-08-03,377.0470664087685,False
2020-08-04,428.7986245433054,False
2020-08-05,340.0816677412422,False
2020-08-06,347.47474747474746,False
2020-08-07,303.11626907371584,False
2020-08-08,223.3488298437906,False
2020-08-09,207.3953419978056,False
2020-08-10,207.3953419978056,False
2020-08-11,223.3488298437906,False
2020-08-12,159.53487845985046,False
2020-08-13,191.44185415182054,False
2020-08-14,159.53487845985046,False
2020-08-15,239.30231768977566,False
2020-08-16,271.20929338174574,False
2020-08-17,335.02324476568594,False
2020-08-18,319.0697569197009,False
2020-08-19,239.30231768977566,False
2020-08-20,207.3953419978056,False
2020-08-21,271.20929338174574,False
2020-08-22,207.3953419978056,False
2020-08-23,287.1627812277308,False
2020-08-24,191.44185415182054,False
2020-08-25,223.3488298437906,False
2020-08-26,191.44185415182054,False
2020-08-27,239.30231768977566,False
2020-08-28,191.44185415182054,False
2020-08-29,159.53487845985046,False
2020-08-30,159.53487845985046,False
2020-08-31,239.30231768977566,False
2020-09-01,207.3953419978056,False
2020-09-02,191.44185415182054,False
2020-09-03,191.44185415182054,False
2020-09-04,207.3953419978056,False
2020-09-05,175.48836630583548,False
2020-09-06,159.53487845985046,False
2020-09-07,143.5813906138654,False
2020-09-08,111.6744149218953,False
2020-09-09,111.6744149218953,False
2020-09-10,111.6744149218953,False
2020-09-11,159.53487845985046,False
2020-09-12,143.5813906138654,False
2020-09-13,127.62790276788036,False
2020-09-14,143.5813906138654,False
2020-09-15,159.53487845985046,False
2020-09-16,207.3953419978056,False
2020-09-17,127.62790276788036,False
2020-09-18,95.72092707591027,False
2020-09-19,159.53487845985046,False
2020-09-20,159.53487845985046,False
2020-09-21,143.5813906138654,False
2020-09-22,143.5813906138654,False
2020-09-23,175.48836630583548,False
2020-09-24,111.6744149218953,False
2020-09-25,127.62790276788036,False
2020-09-26,159.53487845985046,False
2020-09-27,127.62790276788036,False
2020-09-28,191.44185415182054,False
2020-09-29,95.72092707591027,False
2020-09-30,143.5813906138654,False
2020-10-01,111.6744149218953,False
2020-10-02,127.62790276788036,False
2020-10-03,127.62790276788036,False
2020-10-04,143.5813906138654,False
2020-10-05,127.62790276788036,False
2020-10-06,127.62790276788036,False
2020-10-07,127.62790276788036,False
2020-10-08,159.53487845985046,False
2020-10-09,143.5813906138654,False
2020-10-10,159.53487845985046,False
2020-10-11,79.76743922992523,False
2020-10-12,239.30231768977566,False
2020-10-13,191.44185415182054,False
2020-10-14,143.5813906138654,False
2020-10-15,159.53487845985046,False
2020-10-16,127.62790276788036,False
2020-10-17,175.48836630583548,False
2020-10-18,127.62790276788036,False
2020-10-19,111.6744149218953,False
2020-10-20,159.53487845985046,False
2020-10-21,207.3953419978056,False
2020-10-22,271.20929338174574,False
2020-10-23,223.3488298437906,False
2020-10-24,271.20929338174574,False
2020-10-25,271.20929338174574,False
2020-10-26,223.3488298437906,False
2020-10-27,191.44185415182054,False
2020-10-28,207.3953419978056,False
2020-10-29,191.44185415182054,False
2020-10-30,175.48836630583548,False
2020-10-31,191.44185415182054,False
2020-11-01,159.53487845985046,False
2020-11-02,191.44185415182054,False
2020-11-03,175.48836630583548,False
2020-11-04,127.62790276788036,False
2020-11-05,255.25580553576071,False
2020-11-06,223.3488298437906,False
2020-11-07,287.1627812277308,False
2020-11-08,223.3488298437906,False
2020-11-09,175.48836630583548,False
2020-11-10,191.44185415182054,False
2020-11-11,143.5813906138654,False
2020-11-12,255.25580553576071,False
2020-11-13,271.20929338174574,False
2020-11-14,255.25580553576071,False
2020-11-15,287.1627812277308,False
2020-11-16,382.8837083036411,False
2020-11-17,430.7441718415962,False
2020-11-18,414.7906839956112,False
2020-11-19,574.3255624554616,False
2020-11-20,494.5581232255364,False
2020-11-21,446.6976596875812,False
2020-11-22,414.7906839956112,False
2020-11-23,510.51161107152143,False
2020-11-24,510.51161107152143,False
2020-11-25,446.6976596875812,False
2020-11-26,382.8837083036411,False
2020-11-27,303.11626907371584,False
2020-11-28,287.1627812277308,False
2020-11-29,287.1627812277308,False
2020-11-30,366.93022045765605,False
2020-12-01,335.02324476568594,False
2020-12-02,287.1627812277308,False
2020-12-03,366.93022045765605,False
2020-12-04,335.02324476568594,False
2020-12-05,319.0697569197009,False
2020-12-06,271.20929338174574,False
2020-12-07,271.20929338174574,False
2020-12-08,239.30231768977566,False
2020-12-09,271.20929338174574,False
2020-12-10,287.1627812277308,False
2020-12-11,223.3488298437906,False
2020-12-12,223.3488298437906,False
2020-12-13,255.25580553576071,False
2020-12-14,271.20929338174574,False
2020-12-15,223.3488298437906,False
2020-12-16,366.93022045765605,False
2020-12-17,861.4883436831924,False
2020-12-18,638.1395138394018,False
2020-12-19,765.7674166072821,False
2020-12-20,670.0464895313719,False
2020-12-21,654.0930016853869,False
2020-12-22,622.1860259934167,False
2020-12-23,606.2325381474317,False
2020-12-24,382.8837083036411,False
2020-12-25,654.0930016853869,False
2020-12-26,941.2557829131176,False
2020-12-27,1084.837173526983,False
2020-12-28,797.6743922992522,False
2020-12-29,638.1395138394018,False
2020-12-30,701.9534652233419,False
2020-12-31,558.3720746094766,False
2021-01-01,685.9999773773569,False
2021-01-02,1021.0232221430429,False
2021-01-03,1563.4418089065343,False
2021-01-04,1435.813906138654,False
2021-01-05,1180.5581006028933,False
2021-01-06,1292.2325155247886,False
2021-01-07,1595.3487845985044,False
2021-01-08,1387.953442600699,False
2021-01-09,1547.4883210605494,False
2021-01-10,1451.767393984639,False
2021-01-11,1212.4650762948634,False
2021-01-12,1021.0232221430429,False
2021-01-13,829.5813679912224,False
2021-01-14,957.2092707591027,False
2021-01-15,845.5348558372074,False
2021-01-16,861.4883436831924,False
2021-01-17,638.1395138394018,False
2021-01-18,733.8604409153121,False
2021-01-19,925.3022950671326,False
2021-01-20,733.8604409153121,False
2021-01-21,701.9534652233419,False
2021-01-22,558.3720746094766,False
2021-01-23,574.3255624554616,False
2021-01-24,494.5581232255364,False
2021-01-25,733.8604409153121,False
2021-01-26,574.3255624554616,False
2021-01-27,701.9534652233419,False
2021-01-28,749.8139287612971,False
2021-01-29,893.3953193751624,False
2021-01-30,765.7674166072821,False
2021-01-31,749.8139287612971,False
2021-02-01,685.9999773773569,False
2021-02-02,654.0930016853869,False
2021-02-03,813.6278801452373,False
2021-02-04,846.8371813756552,False
2021-02-05,747.2092776844016,False
2021-02-06,913.2557838364909,False
2021-02-07,929.8604344516998,False
2021-02-08,929.8604344516998,False
2021-02-09,1344.9766998319228,False
2021-02-10,1544.23250721443,False
2021-02-11,1162.3255430646248,False
2021-02-12,1095.906940603789,False
2021-02-13,1660.4650615208925,False
2021-02-14,1660.4650615208925,False
2021-02-15,1344.9766998319228,False
2021-02-16,1095.906940603789,False
2021-02-17,1394.7906516775497,False
2021-02-18,1212.1394949102514,False
2021-02-19,1361.5813504471319,False
2021-02-20,1560.837157829639,False
2021-02-21,1311.7673986015052,False
2021-02-22,1328.372049216714,False
2021-02-23,1245.3487961406695,False
2021-02-24,1095.906940603789,False
2021-02-25,929.8604344516998,False
2021-02-26,846.8371813756552,False
2021-02-27,797.0232295300284,False
2021-02-28,830.2325307604463,False
2021-03-01,813.6278801452373,False
2021-03-02,747.2092776844016,False
2021-03-03,747.2092776844016,False
2021-03-04,713.9999764539838,False
2021-03-05,614.3720727627302,False
2021-03-06,630.9767233779392,False
2021-03-07,697.3953258387749,False
2021-03-08,697.3953258387749,False
2021-03-09,863.4418319908641,False
2021-03-10,863.4418319908641,False
2021-03-11,747.2092776844016,False
2021-03-12,830.2325307604463,False
2021-03-13,1029.4883381429534,False
2021-03-14,963.0697356821177,False
2021-03-15,896.651133221282,False
2021-03-16,780.4185789148195,False
2021-03-17,747.2092776844016,False
2021-03-18,730.6046270691927,False
2021-03-19,597.7674221475213,False
2021-03-20,564.5581209171035,False
2021-03-21,614.3720727627302,False
2021-03-22,581.1627715323124,False
2021-03-23,514.7441690714767,False
2021-03-24,564.5581209171035,False
2021-03-25,514.7441690714767,False
2021-03-26,464.9302172258499,False
2021-03-27,514.7441690714767,False
2021-03-28,398.5116147650142,False
2021-03-29,531.3488196866856,False
2021-03-30,564.5581209171035,False
2021-03-31,547.9534703018945,False
2021-04-01,614.3720727627302,False
2021-04-02,747.2092776844016,False
2021-04-03,813.6278801452373,False
2021-04-04,597.7674221475213,False
